step,num_vehicles,avg_waiting_time,queue_length
1049,27,6.333333333333333,17
1050,25,7.52,17
1051,25,7.64,16
1052,22,8.136363636363637,14
1053,26,6.461538461538462,12
1054,28,6.0,11
1055,28,6.035714285714286,11
1056,25,7.24,12
1057,25,7.8,14
1058,24,8.708333333333334,15
1059,22,10.045454545454545,15
1060,20,11.55,13
1061,20,12.05,12
1062,22,11.5,12
1063,23,11.521739130434783,12
1064,24,11.541666666666666,12
1065,23,12.565217391304348,12
1066,22,13.681818181818182,12
1067,22,14.272727272727273,13
1068,22,14.772727272727273,12
1069,22,15.318181818181818,12
1070,22,15.863636363636363,12
1071,22,16.40909090909091,12
1072,23,16.217391304347824,12
1073,24,16.041666666666668,12
1074,23,17.26086956521739,12
1075,22,18.636363636363637,13
1076,22,19.227272727272727,14
1077,22,19.727272727272727,13
1078,20,22.25,12
1079,19,24.05263157894737,12
1080,21,10.666666666666666,7
1081,22,0.13636363636363635,2
1082,22,0.3181818181818182,4
1083,27,0.4444444444444444,5
1084,28,0.7142857142857143,9
1085,32,0.90625,10
1086,28,1.4642857142857142,12
1087,30,1.8333333333333333,14
1088,27,2.6296296296296298,16
1089,32,2.71875,16
1090,31,3.3548387096774195,17
1091,31,3.903225806451613,17
1092,29,4.793103448275862,18
1093,29,5.413793103448276,18
1094,28,6.321428571428571,20
1095,28,6.607142857142857,19
1096,25,7.24,17
1097,26,6.730769230769231,15
1098,31,5.774193548387097,14
1099,31,6.225806451612903,14
1100,31,6.709677419354839,15
1101,30,7.466666666666667,16
1102,28,8.5,16
1103,25,10.12,16
1104,25,10.76,16
1105,24,11.875,16
1106,24,12.541666666666666,16
1107,27,11.74074074074074,16
1108,28,11.928571428571429,17
1109,28,12.571428571428571,18
1110,27,13.703703703703704,18
1111,28,13.821428571428571,19
1112,27,14.962962962962964,18
1113,26,16.23076923076923,18
1114,25,17.6,18
1115,25,18.32,18
1116,28,17.0,18
1117,27,18.296296296296298,18
1118,29,17.689655172413794,19
1119,28,19.035714285714285,20
1120,28,19.642857142857142,20
1121,27,21.037037037037038,20
1122,26,22.46153846153846,18
1123,26,23.192307692307693,19
1124,24,25.916666666666668,19
1125,26,15.653846153846153,15
1126,24,8.375,9
1127,26,0.46153846153846156,4
1128,28,0.6071428571428571,5
1129,31,0.8064516129032258,8
1130,31,1.096774193548387,9
1131,30,1.5333333333333334,12
1132,29,2.0344827586206895,13
1133,27,2.7037037037037037,14
1134,29,3.0344827586206895,15
1135,29,3.5517241379310347,15
1136,30,3.933333333333333,15
1137,26,5.115384615384615,15
1138,27,5.481481481481482,15
1139,27,6.111111111111111,17
1140,24,7.041666666666667,16
1141,24,6.708333333333333,14
1142,23,6.6521739130434785,12
1143,27,5.666666666666667,11
1144,27,5.666666666666667,10
1145,26,6.269230769230769,10
1146,25,7.04,13
1147,24,7.791666666666667,12
1148,22,9.090909090909092,13
1149,22,9.590909090909092,12
1150,21,10.619047619047619,12
1151,20,11.75,12
1152,22,11.227272727272727,12
1153,24,10.791666666666666,12
1154,23,11.782608695652174,12
1155,23,12.304347826086957,12
1156,23,12.826086956521738,12
1157,23,13.391304347826088,13
1158,22,14.5,12
1159,21,15.761904761904763,12
1160,20,17.15,12
1161,22,16.136363636363637,12
1162,24,15.291666666666666,12
1163,23,16.47826086956522,12
1164,24,16.291666666666668,12
1165,22,18.40909090909091,14
1166,23,18.130434782608695,13
1167,22,19.40909090909091,12
1168,21,20.904761904761905,12
1169,20,22.55,12
1170,21,10.619047619047619,8
1171,22,0.22727272727272727,3
1172,21,0.47619047619047616,5
1173,28,0.5714285714285714,6
1174,28,0.8928571428571429,9
1175,30,1.1666666666666667,11
1176,28,1.75,14
1177,29,2.206896551724138,15
1178,28,2.857142857142857,16
1179,32,3.0,16
1180,33,3.4242424242424243,17
1181,32,4.09375,18
1182,30,4.9,17
1183,30,5.533333333333333,19
1184,29,6.379310344827586,19
1185,28,7.321428571428571,20
1186,25,8.48,19
1187,26,8.423076923076923,18
1188,30,6.966666666666667,16
1189,29,7.275862068965517,15
1190,30,7.1,14
1191,30,7.6,15
1192,29,8.413793103448276,16
1193,28,9.285714285714286,18
1194,26,10.576923076923077,17
1195,24,12.083333333333334,16
1196,24,12.75,16
1197,28,11.5,16
1198,28,12.107142857142858,17
1199,29,12.275862068965518,17
1200,28,13.321428571428571,17
1201,28,14.0,19
1202,28,14.678571428571429,19
1203,27,15.814814814814815,18
1204,26,17.115384615384617,18
1205,25,18.52,18
1206,27,17.814814814814813,18
1207,28,17.821428571428573,18
1208,28,18.464285714285715,18
1209,28,19.142857142857142,19
1210,27,20.48148148148148,18
1211,27,21.14814814814815,18
1212,26,22.692307692307693,19
1213,25,24.36,19
1214,24,26.208333333333332,20
1215,26,15.884615384615385,16
1216,25,8.24,10
1217,26,0.6538461538461539,5
1218,28,0.8214285714285714,6
1219,31,1.0,8
1220,31,1.3225806451612903,10
1221,28,1.8928571428571428,12
1222,29,2.310344827586207,14
1223,27,3.037037037037037,15
1224,30,3.2333333333333334,15
1225,29,3.8620689655172415,15
1226,30,4.233333333333333,15
1227,29,4.9655172413793105,17
1228,27,5.888888888888889,16
1229,26,6.769230769230769,17
1230,26,7.423076923076923,17
1231,25,7.8,16
1232,22,8.272727272727273,14
1233,26,6.538461538461538,12
1234,25,6.24,10
1235,26,6.384615384615385,10
1236,26,6.846153846153846,12
1237,23,8.347826086956522,14
1238,23,8.91304347826087,14
1239,22,9.818181818181818,14
1240,20,11.35,13
1241,20,11.9,13
1242,22,11.318181818181818,12
1243,22,11.863636363636363,12
1244,24,11.375,12
1245,24,11.916666666666666,13
1246,22,13.590909090909092,13
1247,23,13.521739130434783,14
1248,23,14.0,13
1249,22,15.136363636363637,12
1250,20,17.25,12
1251,22,16.227272727272727,12
1252,23,16.043478260869566,12
1253,22,17.318181818181817,12
1254,23,17.08695652173913,12
1255,22,18.40909090909091,12
1256,22,19.0,13
1257,23,18.652173913043477,12
1258,22,20.045454545454547,12
1259,19,23.842105263157894,12
1260,20,11.05,7
1261,22,0.18181818181818182,3
1262,25,0.36,5
1263,27,0.6296296296296297,8
1264,28,0.9285714285714286,10
1265,28,1.2857142857142858,11
1266,28,1.7857142857142858,14
1267,27,2.4444444444444446,16
1268,28,2.9285714285714284,16
1269,32,3.0625,16
1270,32,3.59375,17
1271,30,4.433333333333334,18
1272,30,4.966666666666667,17
1273,27,6.222222222222222,19
1274,29,6.448275862068965,19
1275,28,6.928571428571429,19
1276,28,7.178571428571429,18
1277,27,7.703703703703703,17
1278,29,7.172413793103448,16
1279,30,6.966666666666667,15
1280,31,6.741935483870968,14
1281,29,7.689655172413793,14
1282,29,8.241379310344827,16
1283,28,9.107142857142858,16
1284,27,10.037037037037036,16
1285,24,11.958333333333334,16
1286,24,12.625,16
1287,27,11.814814814814815,16
1288,28,12.0,17
1289,28,12.607142857142858,17
1290,27,13.74074074074074,18
1291,28,13.892857142857142,18
1292,27,15.11111111111111,19
1293,27,15.74074074074074,18
1294,26,17.03846153846154,18
1295,26,17.73076923076923,18
1296,28,17.142857142857142,19
1297,28,17.75,18
1298,29,17.75862068965517,18
1299,28,19.071428571428573,19
1300,29,19.03448275862069,19
1301,27,21.11111111111111,19
1302,27,21.77777777777778,19
1303,26,23.346153846153847,19
1304,25,25.08,20
1305,26,15.807692307692308,15
1306,25,8.16,9
1307,27,0.5185185185185185,4
1308,26,0.8076923076923077,7
1309,31,0.9032258064516129,7
1310,31,1.1612903225806452,8
1311,28,1.75,13
1312,28,2.25,14
1313,27,2.888888888888889,15
1314,29,3.206896551724138,15
1315,28,3.857142857142857,15
1316,29,4.241379310344827,15
1317,28,4.964285714285714,16
1318,27,5.777777777777778,17
1319,28,6.178571428571429,17
1320,26,7.3076923076923075,17
1321,25,7.72,16
1322,24,8.208333333333334,15
1323,27,6.851851851851852,13
1324,29,6.310344827586207,12
1325,28,6.464285714285714,12
1326,25,7.12,11
1327,25,7.68,14
1328,24,8.583333333333334,14
1329,23,9.304347826086957,12
1330,21,10.761904761904763,12
1331,20,11.9,12
1332,22,11.363636363636363,12
1333,24,10.916666666666666,12
1334,24,11.416666666666666,12
1335,24,11.916666666666666,12
1336,22,13.545454545454545,12
1337,22,14.090909090909092,12
1338,22,14.636363636363637,12
1339,21,15.904761904761905,12
1340,19,18.210526315789473,12
1341,22,16.272727272727273,12
1342,24,15.416666666666666,12
1343,22,17.363636363636363,12
1344,24,16.458333333333332,13
1345,23,17.652173913043477,12
1346,23,18.217391304347824,13
1347,22,19.545454545454547,12
1348,22,20.136363636363637,13
1349,20,22.8,13
1350,20,11.25,8
1351,22,0.36363636363636365,4
1352,24,0.5416666666666666,5
1353,27,0.7407407407407407,7
1354,28,1.0,8
1355,29,1.3103448275862069,10
1356,28,1.7857142857142858,12
1357,26,2.4615384615384617,14
1358,28,2.857142857142857,16
1359,32,3.0,16
1360,31,3.6451612903225805,17
1361,32,4.0625,17
1362,31,4.741935483870968,17
1363,30,5.533333333333333,19
1364,29,6.379310344827586,19
1365,29,6.620689655172414,19
1366,27,7.444444444444445,18
1367,26,8.038461538461538,17
1368,31,6.806451612903226,16
1369,31,6.870967741935484,15
1370,31,6.903225806451613,14
1371,28,8.142857142857142,14
1372,28,8.714285714285714,16
1373,28,9.357142857142858,18
1374,26,10.73076923076923,18
1375,25,11.76,17
1376,22,14.0,16
1377,26,12.461538461538462,16
1378,28,12.178571428571429,17
1379,29,12.379310344827585,18
1380,29,13.03448275862069,19
1381,28,14.214285714285714,20
1382,28,14.821428571428571,20
1383,27,15.962962962962964,19
1384,26,17.23076923076923,18
1385,25,18.64,18
1386,27,17.925925925925927,18
1387,29,17.310344827586206,18
1388,28,18.571428571428573,18
1389,29,18.551724137931036,18
1390,29,19.24137931034483,20
1391,28,20.607142857142858,20
1392,27,22.0,20
1393,26,23.5,19
1394,25,25.2,19
1395,26,15.807692307692308,13
1396,26,7.8076923076923075,9
1397,27,0.37037037037037035,4
1398,26,0.6153846153846154,6
1399,30,0.8,8
1400,31,1.064516129032258,9
1401,30,1.5,12
1402,28,2.107142857142857,14
1403,28,2.642857142857143,15
1404,30,2.966666666666667,15
1405,30,3.466666666666667,15
1406,29,4.103448275862069,15
1407,28,4.821428571428571,16
1408,27,5.592592592592593,16
1409,27,5.814814814814815,16
1410,24,6.791666666666667,15
1411,24,7.0,14
1412,23,7.260869565217392,13
1413,29,5.724137931034483,12
1414,27,6.074074074074074,11
1415,26,6.230769230769231,10
1416,25,6.92,11
1417,23,8.130434782608695,14
1418,23,8.565217391304348,12
1419,23,9.08695652173913,12
1420,20,11.05,12
1421,20,11.65,12
1422,22,11.136363636363637,12
1423,23,11.173913043478262,12
1424,24,11.25,13
1425,23,12.304347826086957,13
1426,22,13.5,14
1427,23,13.304347826086957,13
1428,22,14.454545454545455,13
1429,20,16.45,12
1430,20,17.05,12
1431,22,16.045454545454547,12
1432,23,15.869565217391305,12
1433,24,15.708333333333334,12
1434,22,17.727272727272727,13
1435,23,17.608695652173914,15
1436,23,18.043478260869566,13
1437,21,20.238095238095237,12
1438,21,20.857142857142858,13
1439,19,23.789473684210527,14
1440,21,10.619047619047619,9
1441,22,0.45454545454545453,4
1442,23,0.6521739130434783,5
1443,28,0.7857142857142857,7
1444,28,1.0714285714285714,9
1445,31,1.2903225806451613,11
1446,28,1.8571428571428572,12
1447,29,2.310344827586207,15
1448,27,3.074074074074074,16
1449,32,3.09375,16
1450,31,3.7419354838709675,17
1451,32,4.15625,17
1452,31,4.870967741935484,18
1453,30,5.666666666666667,19
1454,28,6.785714285714286,20
1455,27,7.777777777777778,20
1456,27,7.555555555555555,18
1457,26,7.576923076923077,16
1458,30,6.333333333333333,14
1459,30,6.8,14
1460,30,7.266666666666667,14
1461,29,8.0,14
1462,28,8.857142857142858,16
1463,25,10.48,15
1464,24,11.583333333333334,16
1465,24,12.25,16
1466,23,13.478260869565217,16
1467,27,12.074074074074074,16
1468,29,11.827586206896552,17
1469,28,12.857142857142858,17
1470,27,14.037037037037036,19
1471,28,14.214285714285714,20
1472,27,15.333333333333334,19
1473,26,16.576923076923077,18
1474,26,17.26923076923077,18
1475,26,17.96153846153846,18
1476,28,17.321428571428573,18
1477,28,17.964285714285715,18
1478,29,17.96551724137931,18
1479,28,19.357142857142858,21
1480,28,19.892857142857142,18
1481,26,22.115384615384617,18
1482,26,22.846153846153847,19
1483,24,25.583333333333332,20
1484,24,26.416666666666668,20
1485,25,16.52,15
1486,24,8.666666666666666,10
1487,26,0.6153846153846154,4
1488,27,0.8148148148148148,6
1489,31,0.9354838709677419,7
1490,31,1.2580645161290323,10
1491,27,1.8518518518518519,12
1492,29,2.1379310344827585,12
1493,27,2.6666666666666665,12
1494,32,2.65625,13
1495,30,3.3,14
1496,29,3.9310344827586206,15
1497,30,4.333333333333333,16
1498,28,5.25,17
1499,27,5.666666666666667,17
1500,25,6.36,16
1501,25,6.08,14
1502,24,6.5,13
1503,28,5.678571428571429,12
1504,28,5.75,11
1505,27,6.37037037037037,11
1506,24,7.666666666666667,12
1507,24,8.208333333333334,13
1508,23,9.08695652173913,13
1509,21,10.476190476190476,12
1510,21,11.095238095238095,13
1511,20,12.2,12
1512,22,11.636363636363637,12
1513,23,11.652173913043478,12
1514,24,11.666666666666666,12
1515,22,13.363636363636363,14
1516,23,13.391304347826088,14
1517,23,13.826086956521738,14
1518,22,14.909090909090908,12
1519,20,17.0,12
1520,20,17.6,12
1521,22,16.545454545454547,12
1522,23,16.347826086956523,12
1523,23,16.91304347826087,13
1524,23,17.391304347826086,12
1525,22,18.727272727272727,12
1526,23,18.434782608695652,12
1527,22,19.863636363636363,13
1528,20,22.4,12
1529,19,24.210526315789473,12
1530,20,11.15,8
1531,21,0.23809523809523808,3
1532,23,0.391304347826087,4
1533,27,0.5925925925925926,7
1534,28,0.9285714285714286,10
1535,28,1.2142857142857142,9
1536,28,1.6428571428571428,12
1537,27,2.259259259259259,15
1538,28,2.6785714285714284,15
1539,32,2.8125,15
1540,32,3.3125,16
1541,31,3.935483870967742,16
1542,29,4.758620689655173,16
1543,30,5.233333333333333,19
1544,28,6.285714285714286,19
1545,27,6.777777777777778,19
1546,27,6.592592592592593,17
1547,26,6.653846153846154,15
1548,31,5.67741935483871,14
1549,31,6.129032258064516,14
1550,32,6.40625,15
1551,29,7.586206896551724,15
1552,29,8.137931034482758,16
1553,28,9.035714285714286,17
1554,26,10.384615384615385,17
1555,25,11.48,17
1556,25,12.16,17
1557,26,12.346153846153847,17
1558,28,12.107142857142858,18
1559,29,12.344827586206897,19
1560,28,13.464285714285714,19
1561,29,13.586206896551724,19
1562,27,15.296296296296296,20
1563,27,15.88888888888889,18
1564,26,17.192307692307693,18
1565,27,17.22222222222222,18
1566,28,17.25,18
1567,29,17.275862068965516,18
1568,29,17.896551724137932,18
1569,28,19.214285714285715,19
1570,28,19.857142857142858,19
1571,26,22.076923076923077,19
1572,27,21.88888888888889,18
1573,26,23.423076923076923,18
1574,25,25.12,19
1575,25,16.32,14
1576,25,8.04,9
1577,27,0.37037037037037035,4
1578,27,0.6296296296296297,7
1579,29,0.8275862068965517,7
1580,30,1.1333333333333333,10
1581,27,1.7407407407407407,13
1582,29,2.103448275862069,14
1583,27,2.814814814814815,15
1584,30,3.033333333333333,15
1585,29,3.6551724137931036,15
1586,30,4.033333333333333,15
1587,29,4.724137931034483,16
1588,28,5.5,17
1589,26,6.576923076923077,17
1590,26,7.230769230769231,17
1591,24,7.375,15
1592,22,7.545454545454546,13
1593,28,5.5,11
1594,27,5.703703703703703,11
1595,27,6.037037037037037,10
1596,24,7.25,11
1597,24,7.875,15
1598,23,8.695652173913043,14
1599,21,10.0,13
1600,20,11.05,12
1601,20,11.65,12
1602,22,11.136363636363637,12
1603,23,11.173913043478262,12
1604,24,11.208333333333334,12
1605,22,12.772727272727273,12
1606,22,13.409090909090908,14
1607,23,13.347826086956522,14
1608,22,14.409090909090908,12
1609,21,15.666666666666666,12
1610,20,17.05,12
1611,22,16.045454545454547,12
1612,24,15.208333333333334,12
1613,24,15.708333333333334,12
1614,23,16.91304347826087,12
1615,22,18.272727272727273,13
1616,23,18.0,13
1617,21,20.285714285714285,13
1618,20,21.85,12
1619,19,23.68421052631579,13
1620,21,10.476190476190476,8
1621,21,0.3333333333333333,4
1622,23,0.4782608695652174,4
1623,27,0.6666666666666666,7
1624,28,0.9285714285714286,8
1625,28,1.3214285714285714,11
1626,28,1.75,12
1627,27,2.4074074074074074,16
1628,28,2.892857142857143,16
1629,33,2.9696969696969697,17
1630,31,3.6774193548387095,17
1631,31,4.225806451612903,17
1632,30,4.966666666666667,18
1633,28,6.035714285714286,20
1634,27,7.0,20
1635,28,7.0,19
1636,24,7.875,17
1637,26,7.038461538461538,15
1638,30,6.2,14
1639,31,6.451612903225806,14
1640,31,6.903225806451613,14
1641,31,7.354838709677419,14
1642,28,8.642857142857142,14
1643,27,9.518518518518519,15
1644,26,10.5,16
1645,24,12.041666666666666,16
1646,25,12.2,16
1647,28,11.464285714285714,16
1648,28,12.071428571428571,17
1649,28,12.678571428571429,17
1650,27,13.814814814814815,18
1651,28,13.964285714285714,18
1652,28,14.642857142857142,19
1653,27,15.851851851851851,19
1654,26,17.115384615384617,18
1655,24,19.291666666666668,18
1656,27,17.814814814814813,18
1657,28,17.821428571428573,18
1658,29,17.82758620689655,18
1659,28,19.107142857142858,18
1660,29,19.137931034482758,20
1661,27,21.22222222222222,19
1662,27,21.85185185185185,19
1663,25,24.32,19
1664,24,26.125,19
1665,26,15.653846153846153,15
1666,25,8.12,9
1667,26,0.46153846153846156,4
1668,27,0.5925925925925926,4
1669,30,0.7333333333333333,6
1670,31,1.032258064516129,10
1671,30,1.4,11
1672,28,2.0,14
1673,27,2.5925925925925926,14
1674,30,2.8333333333333335,15
1675,28,3.5714285714285716,15
1676,29,3.9655172413793105,15
1677,29,4.482758620689655,15
1678,27,5.37037037037037,15
1679,26,6.230769230769231,17
1680,26,6.423076923076923,16
1681,24,7.125,15
1682,24,7.291666666666667,14
1683,30,5.8,13
1684,29,5.9655172413793105,12
1685,28,6.142857142857143,12
1686,27,6.37037037037037,12
1687,26,7.115384615384615,13
1688,23,8.608695652173912,13
1689,23,9.043478260869565,12
1690,21,10.476190476190476,12
1691,20,11.6,12
1692,22,11.090909090909092,12
1693,23,11.130434782608695,12
1694,24,11.166666666666666,12
1695,24,11.666666666666666,12
1696,22,13.272727272727273,12
1697,23,13.217391304347826,12
1698,23,13.73913043478261,12
1699,22,14.909090909090908,12
1700,20,17.0,12
1701,23,15.304347826086957,12
1702,24,15.166666666666666,12
1703,23,16.347826086956523,12
1704,24,16.166666666666668,12
1705,22,18.181818181818183,12
1706,23,17.956521739130434,13
1707,23,18.47826086956522,13
1708,21,20.761904761904763,12
1709,19,23.63157894736842,13
1710,21,10.619047619047619,8
1711,22,0.3181818181818182,4
1712,24,0.5416666666666666,6
1713,28,0.7857142857142857,9
1714,28,1.1428571428571428,11
1715,29,1.5172413793103448,12
1716,27,2.1481481481481484,14
1717,26,2.8461538461538463,16
1718,27,3.3333333333333335,16
1719,32,3.3125,16
1720,32,3.84375,17
1721,30,4.666666666666667,17
1722,32,4.90625,17
1723,28,6.25,18
1724,30,6.466666666666667,19
1725,29,7.379310344827586,20
1726,29,8.068965517241379,20
1727,28,8.5,19
1728,31,7.290322580645161,17
1729,30,7.066666666666666,15
1730,30,7.066666666666666,14
1731,29,7.793103448275862,14
1732,30,8.066666666666666,16
1733,28,9.285714285714286,18
1734,25,10.96,17
1735,23,12.608695652173912,17
1736,23,13.26086956521739,16
1737,28,11.464285714285714,16
1738,28,12.071428571428571,17
1739,29,12.275862068965518,18
1740,28,13.357142857142858,18
1741,28,14.0,18
1742,26,15.807692307692308,19
1743,27,15.851851851851851,18
1744,26,17.153846153846153,18
1745,26,17.846153846153847,18
1746,27,17.85185185185185,18
1747,28,17.857142857142858,18
1748,29,17.862068965517242,18
1749,28,19.142857142857142,18
1750,27,20.51851851851852,18
1751,27,21.25925925925926,20
1752,28,21.071428571428573,18
1753,26,23.384615384615383,18
1754,25,25.04,18
1755,27,15.074074074074074,13
1756,26,7.730769230769231,9
1757,27,0.25925925925925924,3
1758,27,0.4074074074074074,4
1759,30,0.6333333333333333,8
1760,31,0.9032258064516129,9
1761,27,1.4444444444444444,11
1762,29,1.7586206896551724,12
1763,27,2.4074074074074074,14
1764,30,2.6333333333333333,14
1765,29,3.2413793103448274,15
1766,30,3.6333333333333333,15
1767,29,4.275862068965517,15
1768,27,5.222222222222222,17
1769,25,6.32,17
1770,25,6.52,16
1771,25,6.24,14
1772,21,7.0,12
1773,26,5.346153846153846,10
1774,27,5.518518518518518,10
1775,26,6.115384615384615,10
1776,25,6.8,11
1777,22,8.272727272727273,12
1778,22,8.863636363636363,13
1779,23,8.956521739130435,12
1780,20,10.9,12
1781,21,10.952380952380953,12
1782,22,11.0,12
1783,23,11.043478260869565,12
1784,24,11.083333333333334,12
1785,23,12.08695652173913,12
1786,22,13.181818181818182,12
1787,23,13.173913043478262,13
1788,22,14.272727272727273,12
1789,21,15.523809523809524,12
1790,20,16.9,12
1791,22,15.909090909090908,12
1792,24,15.083333333333334,12
1793,24,15.583333333333334,12
1794,23,16.782608695652176,12
1795,22,18.136363636363637,13
1796,23,17.869565217391305,13
1797,22,19.227272727272727,13
1798,21,20.666666666666668,12
1799,19,23.473684210526315,12
1800,21,10.380952380952381,7
1801,23,0.17391304347826086,3
1802,22,0.36363636363636365,4
1803,28,0.5,6
1804,28,0.8571428571428571,10
1805,31,1.1290322580645162,11
1806,28,1.7857142857142858,15
1807,27,2.3703703703703702,15
1808,27,2.962962962962963,16
1809,32,3.0,16
1810,32,3.53125,17
1811,31,4.193548387096774,17
1812,30,4.933333333333334,18
1813,30,5.533333333333333,18
1814,27,6.444444444444445,19
1815,27,6.2592592592592595,17
1816,24,6.833333333333333,15
1817,25,6.76,14
1818,31,5.903225806451613,14
1819,30,6.566666666666666,14
1820,30,7.033333333333333,14
1821,29,7.758620689655173,14
1822,28,8.642857142857142,17
1823,27,9.62962962962963,18
1824,26,10.5,16
1825,25,11.56,16
1826,25,12.2,16
1827,28,11.464285714285714,16
1828,29,11.655172413793103,17
1829,29,12.241379310344827,17
1830,28,13.321428571428571,18
1831,29,13.517241379310345,19
1832,28,14.75,21
1833,27,15.814814814814815,18
1834,26,17.115384615384617,18
1835,26,17.807692307692307,18
1836,28,17.178571428571427,18
1837,30,16.633333333333333,18
1838,29,17.82758620689655,18
1839,28,19.142857142857142,19
1840,29,19.137931034482758,19
1841,28,20.428571428571427,19
1842,27,21.814814814814813,18
1843,26,23.346153846153847,18
1844,26,24.03846153846154,18
1845,26,15.653846153846153,14
1846,26,7.653846153846154,9
1847,27,0.2962962962962963,3
1848,27,0.5185185185185185,6
1849,31,0.7096774193548387,8
1850,31,0.967741935483871,9
1851,28,1.5357142857142858,13
1852,29,1.9655172413793103,14
1853,28,2.5714285714285716,15
1854,30,2.9,15
1855,30,3.4,15
1856,30,3.9,15
1857,29,4.586206896551724,16
1858,27,5.518518518518518,16
1859,26,6.384615384615385,17
1860,26,7.038461538461538,17
1861,25,7.44,16
1862,22,7.909090909090909,14
1863,27,6.0,12
1864,27,5.481481481481482,10
1865,26,6.115384615384615,11
1866,26,6.576923076923077,12
1867,24,7.666666666666667,13
1868,23,8.478260869565217,13
1869,21,9.80952380952381,12
1870,20,10.9,12
1871,20,11.5,12
1872,22,11.0,12
1873,22,11.545454545454545,12
1874,24,11.083333333333334,12
1875,22,12.636363636363637,12
1876,22,13.272727272727273,14
1877,23,13.173913043478262,13
1878,22,14.318181818181818,13
1879,19,17.157894736842106,12
1880,20,16.9,12
1881,22,15.909090909090908,12
1882,23,15.73913043478261,12
1883,24,15.583333333333334,12
1884,22,17.545454545454547,12
1885,23,17.391304347826086,14
1886,23,17.82608695652174,12
1887,22,19.181818181818183,12
1888,20,21.7,12
1889,19,23.57894736842105,14
1890,21,10.619047619047619,9
1891,21,0.38095238095238093,3
1892,23,0.5652173913043478,5
1893,27,0.7407407407407407,7
1894,28,1.0357142857142858,9
1895,30,1.3333333333333333,11
1896,28,1.8928571428571428,13
1897,28,2.4285714285714284,15
1898,27,3.111111111111111,16
1899,32,3.125,16
1900,31,3.774193548387097,17
1901,31,4.32258064516129,17
1902,33,4.606060606060606,18
1903,29,5.896551724137931,19
1904,30,6.366666666666666,20
1905,28,7.535714285714286,20
1906,29,7.9655172413793105,20
1907,27,8.74074074074074,19
1908,31,7.741935483870968,18
1909,30,8.1,17
1910,29,8.96551724137931,17
1911,28,9.892857142857142,17
1912,28,9.892857142857142,18
1913,25,11.04,17
1914,24,11.5,16
1915,24,12.166666666666666,16
1916,24,12.833333333333334,16
1917,27,12.0,16
1918,28,12.178571428571429,17
1919,28,12.821428571428571,18
1920,29,13.10344827586207,21
1921,28,14.285714285714286,21
1922,27,15.37037037037037,20
1923,26,16.576923076923077,19
1924,25,17.92,18
1925,24,19.416666666666668,18
1926,28,17.285714285714285,18
1927,28,17.928571428571427,18
1928,28,18.571428571428573,18
1929,29,18.586206896551722,19
1930,28,19.964285714285715,20
1931,28,20.535714285714285,19
1932,26,22.807692307692307,19
1933,26,23.5,19
1934,25,25.24,20
1935,26,15.846153846153847,15
1936,25,8.28,10
1937,26,0.5769230769230769,5
1938,26,0.8076923076923077,6
1939,31,0.9032258064516129,7
1940,31,1.1612903225806452,8
1941,30,1.5666666666666667,11
1942,30,2.033333333333333,14
1943,27,2.7777777777777777,14
1944,30,3.0,15
1945,29,3.6206896551724137,15
1946,29,4.137931034482759,15
1947,26,5.1923076923076925,15
1948,27,5.62962962962963,17
1949,26,6.0,16
1950,27,5.925925925925926,15
1951,24,6.375,13
1952,23,6.304347826086956,11
1953,27,5.333333333333333,10
1954,28,5.5,10
1955,28,5.892857142857143,11
1956,24,7.375,12
1957,24,7.916666666666667,13
1958,25,8.0,13
1959,23,9.217391304347826,13
1960,21,10.619047619047619,12
1961,21,11.19047619047619,12
1962,23,10.73913043478261,12
1963,23,11.26086956521739,12
1964,24,11.291666666666666,12
1965,22,12.863636363636363,12
1966,22,13.454545454545455,13
1967,23,13.347826086956522,12
1968,21,15.19047619047619,12
1969,20,16.55,12
1970,20,17.15,12
1971,21,16.904761904761905,12
1972,24,15.291666666666666,12
1973,23,16.47826086956522,12
1974,22,17.772727272727273,12
1975,22,18.363636363636363,13
1976,22,18.863636363636363,12
1977,21,20.333333333333332,12
1978,19,23.157894736842106,13
1979,19,23.94736842105263,15
1980,20,11.3,9
1981,22,0.45454545454545453,3
1982,23,0.6521739130434783,5
1983,26,0.8076923076923077,6
1984,28,1.0357142857142858,8
1985,29,1.3103448275862069,9
1986,28,1.8214285714285714,13
1987,29,2.2758620689655173,15
1988,27,3.037037037037037,16
1989,33,2.9696969696969697,16
1990,31,3.7096774193548385,17
1991,32,4.125,17
1992,31,4.838709677419355,18
1993,30,5.6,18
1994,28,6.714285714285714,20
1995,29,7.172413793103448,20
1996,26,8.76923076923077,20
1997,27,8.185185185185185,18
1998,30,7.1,16
1999,28,7.25,14
2000,30,7.233333333333333,14
2001,31,7.451612903225806,14
2002,30,8.3,18
2003,28,9.428571428571429,17
2004,26,10.73076923076923,17
2005,24,12.25,16
2006,24,12.916666666666666,16
2007,28,11.642857142857142,16
2008,29,11.827586206896552,17
2009,28,12.857142857142858,17
2010,29,13.0,17
2011,27,14.666666666666666,19
2012,28,14.75,18
2013,26,16.576923076923077,18
2014,25,17.96,18
2015,25,18.68,18
2016,28,17.321428571428573,18
2017,29,17.344827586206897,18
2018,28,18.607142857142858,18
2019,29,18.586206896551722,18
2020,28,19.928571428571427,19
2021,26,22.153846153846153,19
2022,26,22.846153846153847,19
