step,num_vehicles,avg_waiting_time,queue_length
666,29,24.344827586206897,22
667,30,24.266666666666666,22
668,28,25.535714285714285,21
669,29,24.20689655172414,20
670,29,23.75862068965517,19
671,29,23.310344827586206,18
672,29,23.93103448275862,18
673,29,23.24137931034483,19
674,28,23.25,17
675,29,15.586206896551724,13
676,28,8.964285714285714,8
677,30,3.066666666666667,7
678,30,0.6666666666666666,9
679,29,1.103448275862069,12
680,27,1.7407407407407407,15
681,29,2.1379310344827585,15
682,29,2.689655172413793,16
683,30,3.2,18
684,28,4.107142857142857,19
685,28,4.571428571428571,20
686,29,4.931034482758621,19
687,27,5.814814814814815,18
688,29,5.896551724137931,17
689,30,6.3,18
690,29,7.137931034482759,18
691,29,7.793103448275862,19
692,29,8.448275862068966,19
693,29,9.10344827586207,19
694,30,9.466666666666667,20
695,29,10.517241379310345,21
696,28,11.642857142857142,21
697,29,11.96551724137931,21
698,29,12.689655172413794,21
699,28,13.892857142857142,21
700,29,14.137931034482758,21
701,29,14.862068965517242,21
702,29,15.586206896551724,21
703,28,16.892857142857142,21
704,29,17.03448275862069,21
705,29,17.75862068965517,21
706,28,19.142857142857142,21
707,29,19.20689655172414,21
708,29,19.93103448275862,21
709,29,20.655172413793103,21
710,29,21.379310344827587,21
711,28,22.892857142857142,21
712,29,22.82758620689655,21
713,28,24.392857142857142,21
714,28,24.214285714285715,20
715,29,23.20689655172414,19
716,28,23.892857142857142,18
717,28,22.285714285714285,16
718,30,20.033333333333335,15
719,27,21.48148148148148,15
720,27,13.962962962962964,11
721,27,6.555555555555555,8
722,26,0.5,7
723,26,0.8461538461538461,9
724,29,1.1724137931034482,12
725,29,1.6896551724137931,15
726,29,2.310344827586207,18
727,29,2.9310344827586206,18
728,28,3.75,20
729,29,4.344827586206897,21
730,30,4.933333333333334,22
731,29,5.862068965517241,22
732,30,6.4,22
733,29,7.379310344827586,22
734,28,8.428571428571429,22
735,30,8.6,22
736,28,10.0,22
737,30,10.066666666666666,22
738,28,11.571428571428571,22
739,30,11.533333333333333,22
740,29,12.689655172413794,22
741,30,13.0,22
742,29,14.206896551724139,22
743,28,15.5,22
744,30,15.2,22
745,29,16.482758620689655,22
746,28,17.035714285714285,21
747,29,16.413793103448278,20
748,28,16.964285714285715,19
749,28,16.928571428571427,18
750,30,16.4,18
751,29,17.620689655172413,19
752,29,18.275862068965516,19
753,29,18.96551724137931,20
754,28,20.357142857142858,20
755,30,19.7,21
756,30,20.433333333333334,22
757,29,20.689655172413794,21
758,29,20.275862068965516,20
759,29,19.862068965517242,19
760,29,19.413793103448278,18
761,29,20.03448275862069,18
762,31,18.967741935483872,18
763,29,20.448275862068964,16
764,29,20.655172413793103,15
765,29,14.655172413793103,13
766,28,9.321428571428571,11
767,30,3.3666666666666667,10
768,29,0.9655172413793104,12
769,28,1.5,14
770,30,1.9666666666666666,17
771,29,2.6551724137931036,18
772,29,3.310344827586207,19
773,29,4.0,20
774,29,4.724137931034483,21
775,28,5.642857142857143,21
776,29,6.172413793103448,21
777,29,6.896551724137931,21
778,28,7.464285714285714,20
779,29,7.551724137931035,19
780,28,8.142857142857142,18
781,29,8.137931034482758,17
782,29,8.758620689655173,18
783,28,9.678571428571429,18
784,27,10.703703703703704,18
785,28,11.0,19
786,28,11.678571428571429,19
787,29,11.96551724137931,20
788,28,13.142857142857142,21
789,29,13.413793103448276,21
790,29,14.137931034482758,21
791,29,14.862068965517242,21
792,28,16.142857142857142,21
793,29,16.310344827586206,21
794,29,17.03448275862069,21
795,29,17.75862068965517,21
796,29,18.482758620689655,21
797,29,19.20689655172414,21
798,29,19.93103448275862,21
799,29,20.655172413793103,21
800,29,21.379310344827587,21
801,29,22.103448275862068,21
802,28,23.642857142857142,21
803,28,23.071428571428573,20
804,28,22.5,19
805,28,21.892857142857142,18
806,29,20.586206896551722,17
807,28,19.821428571428573,15
808,28,19.535714285714285,15
809,28,19.178571428571427,13
810,27,12.814814814814815,10
811,26,6.884615384615385,8
812,28,0.5,8
813,30,0.8333333333333334,11
814,31,1.2258064516129032,13
815,30,1.7666666666666666,16
816,28,2.4642857142857144,17
817,30,2.933333333333333,19
818,28,3.892857142857143,21
819,29,4.517241379310345,22
820,28,5.464285714285714,22
821,28,6.25,22
822,28,7.035714285714286,22
823,29,7.551724137931035,22
824,29,8.310344827586206,22
825,30,8.766666666666667,22
826,28,10.178571428571429,22
827,29,10.586206896551724,22
828,29,11.344827586206897,22
829,29,12.10344827586207,22
830,30,12.433333333333334,22
831,28,14.107142857142858,22
832,29,13.689655172413794,21
833,30,13.3,20
834,29,13.827586206896552,19
835,29,13.862068965517242,18
836,28,15.0,18
837,30,14.6,18
838,29,15.758620689655173,19
839,29,16.413793103448278,19
840,29,17.103448275862068,20
841,29,17.82758620689655,21
842,30,17.933333333333334,21
843,29,19.310344827586206,22
844,28,20.785714285714285,22
845,29,20.82758620689655,22
846,28,22.357142857142858,22
847,30,21.6,22
848,29,23.103448275862068,22
849,29,23.862068965517242,22
850,29,24.620689655172413,22
851,28,26.285714285714285,22
852,30,23.933333333333334,22
853,30,23.366666666666667,21
854,29,23.03448275862069,19
855,29,15.655172413793103,14
856,28,9.857142857142858,11
857,30,3.3333333333333335,10
858,29,0.9310344827586207,10
859,28,1.3571428571428572,11
860,27,1.9259259259259258,14
861,30,2.3,17
862,29,3.0,18
863,29,3.689655172413793,20
864,29,4.379310344827586,20
865,29,5.103448275862069,21
866,28,5.678571428571429,20
867,28,6.107142857142857,19
868,28,6.5,18
869,28,6.892857142857143,17
870,29,7.0344827586206895,16
871,28,7.857142857142857,16
872,28,8.464285714285714,17
873,29,8.793103448275861,18
874,29,9.413793103448276,18
875,29,10.068965517241379,19
876,30,10.4,20
877,29,11.517241379310345,22
878,29,12.206896551724139,21
879,28,13.392857142857142,21
880,29,13.655172413793103,21
881,28,14.892857142857142,21
882,29,15.10344827586207,21
883,29,15.827586206896552,21
884,28,17.142857142857142,21
885,29,17.275862068965516,21
886,29,18.0,21
887,29,18.724137931034484,21
888,29,19.448275862068964,21
889,28,20.892857142857142,21
890,29,20.896551724137932,21
891,28,22.392857142857142,21
892,28,23.142857142857142,21
893,28,23.892857142857142,21
894,29,23.79310344827586,21
895,29,24.517241379310345,21
896,29,25.24137931034483,21
897,29,25.96551724137931,21
898,29,25.75862068965517,20
899,29,24.03448275862069,18
900,29,16.137931034482758,14
901,28,8.571428571428571,9
902,28,0.39285714285714285,6
903,28,0.6785714285714286,8
904,29,1.103448275862069,13
905,30,1.5666666666666667,15
906,29,2.2413793103448274,18
907,30,2.8,19
908,29,3.6206896551724137,21
909,28,4.535714285714286,22
910,30,4.966666666666667,22
911,28,6.107142857142857,22
912,30,6.433333333333334,22
913,28,7.678571428571429,22
914,30,7.9,22
915,29,8.931034482758621,22
916,28,10.035714285714286,22
917,30,10.1,22
918,29,11.206896551724139,22
919,29,11.96551724137931,22
920,29,12.724137931034482,22
921,28,13.964285714285714,22
922,30,13.766666666666667,22
923,28,15.535714285714286,22
924,30,15.233333333333333,22
925,29,16.517241379310345,22
926,29,17.275862068965516,22
927,30,17.433333333333334,22
928,28,19.464285714285715,22
929,29,19.551724137931036,22
930,27,21.814814814814813,22
931,28,21.821428571428573,22
932,29,21.82758620689655,22
933,28,23.392857142857142,22
934,28,23.071428571428573,21
935,28,22.75,20
936,29,21.620689655172413,19
937,29,21.24137931034483,18
938,30,21.133333333333333,18
939,29,22.517241379310345,19
940,28,24.0,19
941,28,24.714285714285715,20
942,29,24.413793103448278,19
943,29,23.517241379310345,17
944,29,22.689655172413794,16
945,28,16.321428571428573,13
946,28,9.214285714285714,9
947,30,3.1333333333333333,7
948,29,0.6206896551724138,8
949,28,1.0357142857142858,11
950,28,1.5,13
951,28,2.0357142857142856,15
952,29,2.4827586206896552,16
953,29,3.0689655172413794,17
954,29,3.689655172413793,18
955,28,4.5,19
956,28,5.035714285714286,19
957,28,5.571428571428571,19
958,27,6.37037037037037,18
959,29,6.448275862068965,17
960,29,7.0344827586206895,17
961,30,7.4,18
962,29,8.241379310344827,18
963,28,9.178571428571429,18
964,29,9.517241379310345,19
965,29,10.206896551724139,20
966,29,10.89655172413793,20
967,29,11.586206896551724,20
968,29,12.310344827586206,21
969,29,13.03448275862069,21
970,28,14.25,21
971,29,14.482758620689655,21
972,29,15.206896551724139,21
973,29,15.931034482758621,21
974,29,16.655172413793103,21
975,29,17.379310344827587,21
976,28,18.75,21
977,29,18.82758620689655,21
978,29,19.551724137931036,21
979,29,20.275862068965516,21
980,29,21.0,21
981,29,21.724137931034484,21
982,29,22.448275862068964,21
983,30,22.4,21
984,28,24.75,21
985,29,24.620689655172413,21
986,27,27.22222222222222,21
987,29,23.79310344827586,19
988,27,23.925925925925927,17
989,29,20.689655172413794,15
990,28,13.392857142857142,10
991,27,6.481481481481482,8
992,26,0.46153846153846156,7
993,28,0.75,9
994,29,1.0689655172413792,10
995,30,1.4666666666666666,13
996,28,2.107142857142857,15
997,30,2.566666666666667,18
998,29,3.310344827586207,19
999,30,3.8333333333333335,19
1000,29,4.655172413793103,20
1001,28,5.571428571428571,21
1002,29,6.137931034482759,22
1003,28,7.142857142857143,22
1004,29,7.655172413793103,22
1005,30,8.133333333333333,22
1006,28,9.5,22
1007,30,9.6,22
1008,29,10.689655172413794,22
1009,28,11.857142857142858,22
1010,29,12.206896551724139,22
1011,28,13.428571428571429,22
1012,29,13.724137931034482,22
1013,29,14.482758620689655,22
1014,30,14.733333333333333,22
1015,30,15.466666666666667,22
1016,29,16.75862068965517,22
1017,29,17.517241379310345,22
1018,29,18.275862068965516,22
1019,28,19.714285714285715,22
1020,30,19.133333333333333,22
1021,28,21.285714285714285,22
1022,29,21.310344827586206,22
1023,29,22.06896551724138,22
1024,29,22.862068965517242,23
1025,29,22.413793103448278,21
1026,28,22.857142857142858,20
1027,28,21.392857142857142,18
